@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
@RG	ID:GATKCopyNumber	SM:HG01133
20	35661317	35661529	2.1727167738958744
20	35663394	35663893	2.3430873295520445
20	35663894	35664161	0.7170227162085707
20	35668305	35668804	1.9238121093259128
20	35672238	35672737	2.0822621364407965
20	35672738	35672903	1.4656401427398702
20	35675205	35675704	2.1303089097078485
20	35675705	35675843	33.36212245946757
20	35683705	35684204	2.1343928378367703
20	35684205	35684303	0
20	35684304	35684803	2.3323318998125395
20	35689255	35689754	2.118584717779152
20	35689755	35689922	7.5809208485234985
20	35690098	35690597	2.2260978768844186
20	35690598	35690923	1.9641257920196933
20	35693576	35694075	1.9700789646838313
20	35694876	35695341	1.8468275276042676
20	35695342	35695579	1.7792264232125021
20	35695580	35695950	2.3255413698110607
20	35696138	35696637	2.253109975304081
20	35696638	35696839	4.999855861130704
20	35717141	35717640	2.0502276610486923
20	35717641	35717775	37.73350852673935
20	35723925	35724424	1.1386775991048754
20	35730816	35731315	1.8601318868999641
20	35736751	35737250	2.028097999732122
20	35738408	35738907	2.3868952900936318
20	35740476	35740975	2.065650178769548
20	35742142	35742641	1.9176339437946084
20	35743325	35743824	2.3179052711459476
20	35747850	35748349	2.026998379215441
20	35748656	35749155	1.8059217167050183
20	35749162	35749661	2.326260826833139
20	35751761	35752260	1.9613948772480183
20	35756973	35757472	2.5961235760714634
20	35757473	35757820	3.158313855538493
20	35765962	35766461	2.1544503789831744
20	35769314	35769813	2.1937168057472523
20	35771869	35772368	1.9148415733018034
20	35775926	35776425	1.7630015400963495
20	35783215	35783714	1.8844950508510887
20	35787044	35787543	1.620263791671518
20	35788249	35788748	2.183964071196229
20	35796273	35796772	2.451390165864371
20	35800064	35800563	2.370590837681574
20	35802147	35802646	1.9615078267872215
20	35807698	35808197	1.6723461938474593
20	35812332	35812831	2.1443017148210983
20	35812832	35813026	3.434262185076953
20	35826549	35827048	1.5439506897736759
20	35827202	35827701	2.134829360252703
20	35827702	35827878	2.270202230316341
20	35828599	35829098	2.208771155685021
20	35832037	35832536	2.446153948945222
20	35832919	35833418	2.115954981346801
20	35833419	35833554	3.032402898570761
20	35835425	35835924	1.9647296741439977
20	35835925	35836102	3.2483603981247384
20	35838199	35838698	1.9540669912175848
20	35838699	35838818	0
20	35841912	35842411	2.2749043803914475
20	35852030	35852529	1.4077465537170963
20	35853840	35854339	2.2020744689518423
20	35854340	35854455	4.981205828013057
20	35856702	35857201	1.888749491250122
20	35857202	35857397	1.3377099222157618
20	35858125	35858624	1.7354233714644123
20	35860448	35860947	2.0895781531926843
20	35860948	35861044	1.9935637431599784
20	35862172	35862671	2.018955147480223
20	35864732	35865231	1.8064484427766427
20	35865232	35865362	6.2713363145957475
20	35866554	35867053	2.0269416976052455
20	35869455	35869954	1.6779664504384961
20	35879239	35879738	1.8275200436468126
20	35879739	35879884	2.5607546286032177
20	35882362	35882861	2.000483736551465
20	35882862	35882982	2.19962330490204
20	35884546	35885045	2.576776134276126
20	35885056	35885555	2.4299536936532347
20	35929360	35929859	1.8307931020660695
20	35929860	35930066	3.710867536361334
20	35944460	35944959	1.3806456771636608
20	35944960	35945459	1.7481317327298946
20	36014227	36014726	2.2359089241931747
20	36014727	36014827	1.8493059206629283
20	36022047	36022486	1.8932569082998731
20	36022487	36022930	2.167544954161137
20	36024314	36024813	2.0419990929602667
20	36025851	36026350	1.2497846240937749
20	36028267	36028766	1.8919914772616344
20	36028767	36028947	6.00922865728862
20	36029754	36030253	2.6618394974154143
20	36030587	36031071	2.334731240285739
20	36031072	36031428	2.316960067066759
20	36031429	36031928	1.4165250116726127
20	36147068	36147567	1.8711873449801704
20	36147568	36148002	1.442337409972169
20	36149401	36149900	2.145130309310847
20	36149901	36150103	10.846753793707217
20	36150509	36150954	1.9897603570960103
20	36150955	36151454	2.215225372910799
20	36310223	36310722	10.129651551416925
20	36322106	36322605	1.2111368471622086
20	36322606	36322804	1.6566304585083853
20	36361030	36361529	1.2661546900822047
20	36361530	36361719	5.270604110716598
20	36365529	36366028	2.2269347118440606
20	36374619	36375118	2.3259372032352545
20	36375119	36375259	3.1498546883697722
20	36385710	36386209	1.961230216143996
20	36393348	36393847	2.416001450192283
20	36396104	36396603	2.1168989783041665
20	36405496	36405937	2.1685165494954335
20	36405938	36406364	1.8012410388033546
20	36407338	36407837	2.136973303065267
20	36407838	36407987	3.0172744996684724
20	36431018	36431517	1.8349492204165794
20	36431518	36431700	3.3690836810123415
20	36468253	36468752	1.8167129736183303
20	36470490	36470989	2.0091328827583856
20	36470990	36471071	3.508388032730461
20	36488050	36488549	1.673506525612753
20	36488556	36488996	1.9596431052263272
20	36500076	36500575	3.0499899721593984
20	36559786	36560285	2.1044173737457204
20	36560286	36560456	0.8440121654712811
20	36561690	36562189	1.3335768553382368
20	36572132	36572631	1.5127299785838464
20	36611172	36611671	6.3567816558453405
20	36611672	36612171	1.365304369962345
20	36624526	36625007	1.947529847099347
20	36625008	36625507	2.555740375299488
20	36627339	36627838	1.6993279047513739
20	36627839	36627980	3.1012793058836237
20	36630779	36631278	1.8327001902044016
20	36631279	36631428	0
20	36634348	36634847	2.0608544803908515
20	36634848	36635049	2.734152665125952
20	36639666	36640165	1.865257428441038
20	36640166	36640665	2.0609484791210444
20	36640666	36641165	2.0408097245761803
20	36641166	36641665	1.8050508714667084
20	36641666	36642165	2.1206425693385484
20	36642166	36642509	1.3747289389661839
20	36662003	36662502	1.8769927410295122
20	36662503	36662750	2.8067648350244156
20	36668586	36669085	2.520026570672684
20	36669086	36669216	2.576938474964449
20	36676499	36676998	1.5862454295849697
20	36676999	36677133	0
20	36685683	36686182	1.7870070442419208
20	36686183	36686296	0
20	36687545	36688044	2.0113691492568417
20	36688045	36688172	9.551536780745122
20	36694232	36694731	2.0795509508400762
20	36694732	36694908	30.094949130678135
20	36717877	36718376	2.0569419010893224
20	36718377	36718876	1.9715367643823103
20	36758036	36758535	2.258422067260456
20	36758536	36759021	2.755508973196574
20	36759244	36759743	1.8164368405000961
20	36759744	36759881	8.692907551485723
20	36760491	36760990	1.7744059589762737
20	36760991	36761152	4.03995508011499
20	36766094	36766593	1.9604012822960406
20	36766594	36767037	2.1082669356091968
20	36767563	36768062	1.8603558799574709
20	36768063	36768306	2.192006082859168
20	36769433	36769932	1.121949519504453
20	36770215	36770714	1.7631709135485483
20	36770715	36770851	3.3752710389022726
20	36774868	36775367	1.5448347966680402
20	36775368	36775546	2.88810133096686
20	36776112	36776611	1.2287028770351336
20	36776612	36776741	10.413045346469188
20	36779090	36779589	1.6945812479706683
20	36779590	36779709	22.551749338667644
20	36783998	36784497	1.7581572169150628
20	36784498	36784741	4.939575772720816
20	36789571	36790070	1.4932685574340914
20	36790071	36790251	2.5263953446094365
20	36793340	36793839	2.5726769969964813
20	36841154	36841653	2.4029113359631595
20	36841654	36842153	2.0519889332879995
20	36845404	36845903	1.9056342401338413
20	36845904	36846126	3.718423061687999
20	36846395	36846894	1.4771714993675764
20	36847781	36848280	2.1405537015532077
20	36848281	36848420	8.315827025047545
20	36850600	36851099	1.9406332759373661
20	36851100	36851249	4.369584958355858
20	36851689	36852188	2.0186831270387158
20	36853816	36854315	2.8926688731446872
20	36855305	36855804	2.4340809282294
20	36856298	36856797	1.1626482427385203
20	36859353	36859852	1.9714032670129409
20	36867679	36868178	3.1368076178811224
20	36868179	36868377	6.012937790769956
20	36868733	36869232	1.9320146606324127
20	36869233	36869732	1.888546091378686
20	36869733	36870232	1.8430432431612893
20	36870233	36870581	2.2205886579885323
20	36874080	36874579	2.370010118519155
20	36874580	36874778	7.051077482403884
20	36888326	36888825	2.2949982018507495
20	36888829	36889328	0
20	36932301	36932800	1.9629692112363237
20	36932801	36933005	8.105001976622248
20	36935718	36936217	1.5231460549552673
20	36936218	36936333	2.971722752871864
20	36937081	36937580	2.153022738535456
20	36937581	36937710	3.2345009567543617
20	36938642	36939141	1.879938643986176
20	36939142	36939304	4.576265258093304
20	36940025	36940524	2.212298874908751
20	36946564	36947063	1.7487399131885326
20	36948334	36948833	2.204045208520104
20	36948834	36948926	12.050398266059975
20	36952021	36952520	1.735558647801262
20	36952521	36952698	2.3607861070589684
20	36952925	36953424	1.6960420390236155
20	36954416	36954915	1.913543506539112
20	36954916	36955084	2.3488984615886332
20	36955739	36956238	1.9026828646365104
20	36959199	36959698	2.098584231095533
20	36962581	36963080	1.6412134484929222
20	36963749	36964248	1.9899510391877444
20	36965297	36965796	2.2898878447931454
20	36974634	36975133	1.9956546588403947
20	36975134	36975293	4.33111979808136
20	36977700	36978199	2.281574039110422
20	36978963	36979462	1.8337723924389684
20	36982433	36982932	1.935942889933933
20	36982933	36983089	0
20	36983495	36983994	1.8480012484786428
20	36989107	36989606	1.930993180575865
20	36992378	36992877	2.0642861497987313
20	36992878	36992970	1.3004493522551048
20	36992979	36993478	2.059887272878568
20	36993479	36993656	3.2417489330834224
20	36995162	36995661	1.7586875651326306
20	36997388	36997887	2.5261255068168675
20	36997888	36998056	4.478375470546203
20	36999131	36999630	1.952629747671477
20	36999631	36999686	2.6385175503275113
20	36999687	37000186	1.7969189441903306
20	37001465	37001964	2.0643823330954416
20	37002330	37002829	1.7897430805225762
20	37005016	37005515	1.8178776827057195
20	37005516	37005905	7.051006028165437
20	37116795	37117294	1.6388141832820335
20	37117295	37117511	2.3128014360758
20	37121322	37121821	2.0170227707111654
20	37121822	37122025	5.187784266102155
20	37125745	37126244	2.0642402041518846
20	37126245	37126409	1.9221330592387498
20	37127839	37128338	1.8978155523366427
20	37128339	37128526	1.1854035943152992
20	37137469	37137968	2.1808642784558967
20	37137969	37138101	2.7337936164011882
20	37144584	37145083	2.086661570917576
20	37145084	37145109	0
20	37145110	37145525	2.1266344187217157
20	37145898	37146361	2.0099552452958735
20	37146362	37146861	1.7840435815159956
20	37149889	37150388	1.8434894038979197
20	37150389	37150591	2.7285165561466913
20	37153170	37153669	1.930016179191413
20	37153670	37153817	1.8624650634400768
20	37153818	37154317	2.2227961901608086
20	37154318	37154349	3.7063042866359917
20	37154350	37154849	1.9199113634000706
20	37159559	37160058	1.7218064757746858
20	37161122	37161621	1.455509623908822
20	37163466	37163965	1.9516463618360365
20	37163966	37164100	23.65930511429422
20	37168168	37168667	1.6455587685248387
20	37168668	37168851	2.755916781799267
20	37169433	37169932	1.7827140778058286
20	37169933	37170085	4.279371721818882
20	37174635	37175134	2.1082995761169814
20	37175135	37175323	4.412849890073115
20	37177081	37177580	1.6581320778586275
20	37179463	37179962	2.3228731359249455
20	37179963	37180116	6.952049376633807
20	37182259	37182758	1.811757141442192
20	37182759	37182969	5.317476592781554
20	37186687	37187186	2.006183896967988
20	37187187	37187346	0
20	37190924	37191423	1.709183369070678
20	37191424	37191590	0.6407057852969088
20	37193748	37194247	2.1227029036179053
20	37194248	37194371	3.915867936829552
20	37195488	37195987	2.4482767457365773
20	37195988	37196125	0
20	37198280	37198779	1.7194813733363432
20	37199161	37199660	1.5243596423572319
20	37202542	37203041	2.230813005873094
20	37203042	37203178	4.701665793395343
20	37203179	37203678	1.9792930754322875
20	37203679	37204178	0
20	37209589	37210088	1.9119218460256149
20	37214421	37214920	2.1243904845628636
20	37216493	37216992	2.2010822976955087
20	37257319	37257818	2.401683651389284
20	37270118	37270617	1.678327976445392
20	37352878	37353377	1.960330225253046
20	37353378	37353877	2.530997224268922
20	37355844	37356343	1.687611178664995
20	37356344	37356843	1.9571671235286314
20	37356844	37357343	1.7486071056418249
20	37376852	37377351	1.2642955179695168
20	37377352	37377746	2.0183089048871845
20	37378402	37378901	2.0996989375990776
20	37378902	37379132	2.699811708806146
20	37380523	37381022	1.9997203969470467
20	37381023	37381193	1.4330371653419798
20	37383349	37383848	2.1081774352658162
20	37383849	37384067	2.6480765367138193
20	37384249	37384748	1.5803499171732833
20	37384749	37384932	2.609709883797214
20	37393794	37394293	2.143173982932491
20	37394294	37394411	49.75803710558405
20	37394630	37395129	2.345832518836657
20	37395130	37395270	5.453418410367915
20	37395856	37396355	2.3428457499550936
20	37396356	37396489	4.313030354312361
20	37399951	37400450	2.041552055220002
20	37400451	37400950	2.5685944887084924
20	37464217	37464716	0.7711828556270095
20	37464717	37465068	1.1524632039738716
20	37517987	37518486	1.0927697789771025
20	37523957	37524456	2.3089534689326445
20	37528973	37529472	1.9464361826781778
20	37531060	37531559	1.501676551024538
20	37534361	37534860	1.4727325748373032
20	37535371	37535870	1.4329256161135777
20	37536198	37536624	1.6344175962548855
20	37536625	37537086	2.2586093547443964
20	37546549	37547048	2.057720982738216
20	37547049	37547548	1.5504189238517103
20	37554809	37555308	2.6231289650066087
20	37570351	37570850	2.208445125877082
20	37576268	37576767	2.246348436972003
20	37579931	37580430	1.869326004579152
20	37580431	37580930	1.962360478321676
20	37580931	37581430	2.3250969730189297
20	37590736	37591235	0.6219987605694365
20	37597473	37597972	1.60588656250231
20	37597973	37598107	0
20	37600951	37601450	2.3438599653560255
20	37612091	37612590	2.2143266697365487
20	37617185	37617684	1.9533820589173674
20	37619846	37620345	2.07746616327395
20	37620346	37620408	14.660113696903425
20	37620748	37621247	2.064033371077634
20	37623213	37623712	2.30632064709725
20	37630122	37630621	2.2447230891141716
20	37630622	37630735	2.202795361254835
20	37631164	37631663	1.812524587784979
20	37631664	37631761	1.5351195412959258
20	37632141	37632640	2.112117365271994
20	37632641	37632800	1.5431996325483892
20	37634538	37635037	2.1101202711884497
20	37635038	37635249	2.1089637082253283
20	37638672	37639171	2.005832717245083
20	37639172	37639297	3.1716907831089944
20	37643272	37643771	2.0655107363252165
20	37643772	37643827	5.520062511894686
20	37647196	37647695	1.7090737753918068
20	37650233	37650732	2.4604893351419235
20	37652082	37652581	2.4560015967136724
20	37653622	37654121	2.5790604560650148
20	37654122	37654252	9.090454924543486
20	37656810	37657309	1.9919325237502532
20	37659096	37659595	1.9916244765635251
20	37662598	37663097	2.172142407308588
20	37666891	37667390	2.0535915569395358
20	39316237	39316736	2.363489797938654
20	39316737	39317236	2.491200784589662
20	39317237	39317736	1.9403424542421988
20	39657711	39657905	0
20	39657906	39658345	1.8002623041002532
20	39689783	39690282	1.9898117533758548
20	39704560	39705059	1.8430152544910057
20	39705060	39705184	32.488350817058844
20	39705971	39706470	1.8827507890612483
20	39708474	39708973	2.1756742500261943
20	39709554	39710053	1.698395008554553
20	39712851	39713350	2.395711388807543
20	39720861	39721360	2.0723013289569634
20	39721361	39721477	3.1041754035605362
20	39725609	39726108	2.247850103821515
20	39726383	39726882	1.6008099266442293
20	39726883	39727382	2.2144307091137008
20	39728445	39728944	2.252926585736957
20	39728945	39729090	8.415669921559228
20	39729091	39729590	3.9167256520096956
20	39729622	39730121	1.984489729111447
20	39741171	39741670	1.925630225575074
20	39741671	39741815	5.5075742876746
20	39742359	39742858	2.621231396399727
20	39742859	39743045	1.0009645366551663
20	39743760	39744259	1.6628156913384586
20	39744667	39745166	2.0283096442850663
20	39746558	39747057	1.9235637913439079
20	39747058	39747186	7.153920605210783
20	39750085	39750537	1.9897887044079394
20	39750538	39751037	2.4349288886183547
20	39751584	39752083	2.64685381410373
20	39752084	39752583	18.927395010993525
20	39787995	39788453	1.985805484470062
20	39788454	39788674	1.8701966477709566
20	39788675	39789043	2.011344150169701
20	39790841	39791228	1.9608606926953238
20	39791229	39791481	2.078398652045811
20	39791482	39791737	1.8641037462542127
20	39791738	39791966	1.936165386036393
20	39791967	39792236	1.80724057749082
20	39792237	39792516	2.3869203994163075
20	39792517	39792683	2.258035621028689
20	39792684	39793091	1.8477864044075603
20	39793322	39793812	2.2968427075182962
20	39793813	39794048	1.9662153602280297
20	39794049	39794234	2.0203206714520925
20	39794235	39794649	1.9333263057980943
20	39794650	39795074	2.0676906624362728
20	39795075	39795276	1.970743269437517
20	39795277	39795749	2.216012646146123
20	39796241	39796740	2.0182008755708702
20	39797156	39797586	1.876484167778144
20	39797587	39797955	2.2619303049812634
20	39797956	39798416	2.422456567245014
20	39798501	39799000	1.7540438405034156
20	39799001	39799159	4.223424309255855
20	39800582	39800994	2.5479964615426844
20	39800995	39801326	2.0079669520699577
20	39801327	39801767	1.5975066081952023
20	39801809	39802232	2.2350269099276074
20	39802233	39802507	1.901232062222454
20	39802508	39802707	1.6800043426721345
20	39802708	39803028	1.4940248261521007
20	39803029	39803528	2.133174474399599
20	39813344	39813843	1.8187144225329073
20	39813844	39814091	2.7805784193530374
20	39830446	39830945	1.836736467362469
20	39830946	39831445	2.016063075158743
20	39831446	39831945	1.913754614692513
20	39831946	39832445	2.2298070524878675
20	39832446	39832945	2.1917737720083443
20	39832946	39833445	1.997670785163641
20	39833446	39833945	1.5310078860017022
20	39974185	39974684	2.1309619577537346
20	39974685	39974885	2.886521312325736
20	39975941	39976440	2.641895193717755
20	39977008	39977507	2.231269740682793
20	39977508	39977627	2.6331537426489193
20	39977628	39978062	2.2670740973211774
20	39978163	39978614	2.2776107570529502
20	39978615	39979114	2.363838529681708
20	39980210	39980629	2.101882686054189
20	39980630	39981052	1.9024459446823287
20	39981053	39981388	2.6907917186125334
20	39981389	39981757	1.9161416636735078
20	39983034	39983418	2.1839329727131886
20	39983419	39983753	2.492708821037394
20	39984285	39984784	2.516147271413415
20	39984785	39984924	5.772888277697754
20	39985429	39985914	1.8901168612565558
20	39985915	39986304	2.003427054009701
20	39986305	39986775	2.436454007978637
20	39986776	39987034	2.3938069777798736
20	39987035	39987271	2.1835719321186207
20	39987272	39987771	2.261974148724126
20	39989272	39989771	3.2541530451868064
20	39989772	39990271	1.3192013045455273
20	39990272	39990771	1.8113624367608228
20	39990772	39991271	2.039641762596663
20	39991272	39991771	1.9134678672709426
20	39992027	39992526	2.028246362983121
20	39992527	39992751	2.6896731767686584
20	39993424	39993923	1.4901521044813844
20	40032472	40032971	4.977403123057492
20	40032972	40033471	2.252600704514903
20	40033472	40033971	2.076541722757534
20	40033972	40034379	2.5056414072223347
20	40040533	40041032	1.9423680816884714
20	40041033	40041153	7.344154801130784
20	40041713	40042212	1.7722348619428108
20	40042213	40042405	1.4099747809375023
20	40043575	40044074	2.0406252852490963
20	40044075	40044528	2.104583482469884
20	40044977	40045476	1.7790102823660496
20	40045477	40045635	5.60522218096571
20	40045636	40046135	2.5942361166374326
20	40048897	40049396	2.262482518905552
20	40049397	40049896	2.1341149857646897
20	40049897	40050396	2.2011127750521475
20	40050397	40050896	2.0344252623886114
20	40051881	40052380	1.8853458492571662
20	40052381	40052590	4.2316089838753035
20	40053567	40054066	2.133946835599814
20	40054067	40054284	2.4591867558860527
20	40054482	40054981	1.6540004348073754
20	40065663	40066162	1.9005696277844577
20	40068389	40068888	2.470964067771476
20	40068889	40069019	0
20	40074054	40074553	2.3227801710611984
20	40076271	40076770	1.7329565457366245
20	40079335	40079834	2.1635489323212203
20	40079835	40079995	2.002312050228888
20	40080215	40080714	2.0411471605231175
20	40080715	40080915	3.364985892614754
20	40081129	40081628	2.1009252374603316
20	40081629	40081832	2.2589237021626656
20	40083015	40083514	1.8934241909662723
20	40083515	40083626	28.09395983095529
20	40084189	40084688	1.6158483001734414
20	40084689	40084869	1.438179056616529
20	40085653	40086152	1.7890020091060055
20	40086153	40086318	3.779433670159577
20	40101711	40102210	2.387430689259007
20	40102211	40102407	1.4660090285063756
20	40111698	40112197	1.982269493927528
20	40112198	40112409	2.1011786834898407
20	40112741	40113240	2.097991401282363
20	40113241	40113497	2.1173271532229605
20	40116054	40116553	2.3211063697755097
20	40116554	40116698	3.584357784879343
20	40116817	40117316	1.7376022998104992
20	40117317	40117494	1.5013159731002115
20	40118167	40118666	2.349344159650624
20	40118667	40118911	3.8226937442166773
20	40120087	40120586	1.8227678098404372
20	40120587	40120709	78.99853660556289
20	40121927	40122404	2.0826399207862925
20	40122405	40122834	1.6820561541115409
20	40125773	40126272	2.0857628027978894
20	40126273	40126391	0.8313972704456756
20	40126557	40127056	1.9799535473744625
20	40127684	40128183	1.6380212274348702
20	40141734	40141884	2.1108842489345654
20	40143193	40143692	1.8671411664361572
20	40143693	40143841	28.442628695868695
20	40161438	40161937	2.24758672152473
20	40161938	40162437	1.7195566707378571
20	40179693	40180192	1.6764202693681651
20	40709145	40709644	1.213425265508652
20	40710271	40710770	1.9047785681293887
20	40713071	40713570	1.9025455102288826
20	40714117	40714616	1.6781620039874132
20	40726810	40727309	1.6350864541460366
20	40730513	40731012	2.160856258173154
20	40732958	40733457	1.8216851236934832
20	40735175	40735674	2.0665205772678124
20	40738722	40739221	1.8522140413882557
20	40743588	40744087	1.6125668158743727
20	40746792	40747291	1.8172958412469777
20	40748324	40748823	1.7504055516488337
20	40757143	40757642	2.3128221516129512
20	40770304	40770803	1.6130876761668156
20	40789741	40790240	1.4863015619377142
20	40827629	40828128	2.111401446253809
20	40864618	40865117	2.012037937621334
20	40877076	40877575	1.9310035870250015
20	40910878	40911377	1.7105469426835234
20	40944112	40944611	1.7070610011366016
20	40944612	40944886	2.4113493102138444
20	40979017	40979516	2.2238877205883036
20	40980473	40980972	1.9449988297794891
20	41076609	41077108	2.003966045452671
20	41100655	41101154	1.6354463770430097
20	41101155	41101452	2.4667148778817083
20	41306255	41306754	1.7275456127406164
20	41384851	41385350	1.889638076748069
20	41399824	41400323	1.5600653902890005
20	41408607	41409106	1.8484658181229527
20	41419584	41420083	1.6517423285224706
20	41514196	41514695	2.0054028280073544
20	42086285	42086784	1.3486392139020285
20	42086785	42086890	30.604502771127663
20	42086891	42087390	1.5385091695014137
20	42087542	42088041	0
20	42088042	42088235	2.663456738360994
20	42088236	42088603	1.9502723073823054
20	42088604	42089017	1.663538070383464
20	42089018	42089290	2.0558914638824435
20	42089291	42089790	2.1886781592253564
20	42089791	42090290	0
20	42142891	42143390	1.7871928327759625
20	42143391	42143532	4.971106032033073
20	42143533	42143865	2.342411615865489
20	42143866	42144305	1.9294782867610853
20	42144482	42144981	2.0999323144739
20	42157046	42157545	2.2309294833095326
20	42157653	42158152	1.7781282445547502
20	42158673	42159172	2.412557803561786
20	42159173	42159248	2.6003044887126294
20	42159249	42159748	2.1535571748120836
20	42161162	42161661	2.125352734632259
20	42161662	42161772	2.2738981920850465
20	42161773	42162272	1.9016867693790964
20	42162397	42162828	2.0081650463626604
20	42162829	42163250	1.5380996018930326
20	42163251	42163750	2.540181769213851
20	42164226	42164656	1.7658998906871206
20	42164657	42164991	2.294986366346303
20	42164992	42165348	2.1479964050290636
20	42168540	42169039	1.9781360884748969
20	42169040	42169170	4.9020077051098205
20	42169171	42169514	1.5540616861740773
20	42169515	42170014	2.313227898245331
20	42193504	42194003	2.2937823913143527
20	42194486	42194985	2.221619881558881
20	42194986	42195421	2.053947446393147
20	42195457	42195956	2.622209459963342
20	42196054	42196458	1.510951651759437
20	42196459	42196889	1.9865042319665454
20	42197774	42198273	1.9246051392940464
20	42198274	42198406	0
20	42199006	42199505	2.2662180990029346
20	42199517	42199950	1.366358832086498
20	42200440	42200939	1.9735238802441288
20	42203298	42203797	1.8977585180325414
20	42204613	42205112	2.3874397271095242
20	42208361	42208860	2.341401525808234
20	42213241	42213740	1.907795298936595
20	42213741	42214240	1.8707596883781463
20	42223082	42223581	1.8175986973915914
20	42223582	42223707	21.7092823089226
20	42224824	42225323	1.4277940781146128
20	42232149	42232648	1.8131304427514632
20	42232676	42233148	1.8524253160661506
20	42233391	42233890	1.7790314298899517
20	42242239	42242738	2.187556794507063
20	42242739	42242866	5.895408655879134
20	42247329	42247828	1.7204850657225599
20	42249246	42249745	1.5809833074384325
20	42252280	42252779	1.9117760645260382
20	42252780	42252935	2.2417562203381456
20	42264315	42264814	2.5625100125515052
20	42265534	42266033	1.7702455505253814
20	42270868	42271367	2.2573946288363573
20	42271368	42271514	6.3428143671780015
20	42275325	42275824	1.9884394548022575
20	42275825	42276189	3.974745752304595
20	42302195	42302694	1.9027046210325689
20	42310173	42310672	1.8683619599973613
20	42311183	42311682	2.3712774246300437
20	42311683	42311776	10.50883127260236
20	42315241	42315740	2.3037249360332024
20	42315741	42315962	4.635021267042847
20	42320546	42321045	2.2668770319252984
20	42321046	42321209	5.316583341202231
20	42328146	42328645	1.8795646596899283
20	42328646	42328934	1.9419527177356284
20	42330879	42331378	2.1543125471404343
20	42331379	42331793	1.9582069883587538
20	42333608	42334107	2.0759762504379933
20	42334108	42334248	8.313609610112625
20	42338352	42338851	2.1150652726264614
20	42339877	42340376	1.844413643904766
20	42341391	42341890	2.2287606733618115
20	42343523	42344022	2.012525152811429
20	42344023	42344173	2.1314650671853075
20	42344348	42344847	3.1378033510371077
20	42344848	42345347	11.865545756751505
20	42354554	42355053	2.155058490690824
20	42355054	42355553	2.1248833715243327
20	42574285	42574784	1.5424949728571797
20	42601756	42602255	1.9866460070409047
20	42634936	42635435	1.2597762108418051
20	42635436	42635682	2.586227511581078
20	42679695	42680194	1.886965767112846
20	42680195	42680435	1.7421998312512545
20	42682688	42683187	1.8255409551238926
20	42683188	42683416	5.160590109235073
20	42693166	42693665	1.0539483815841935
20	42694101	42694600	2.2154201711527004
20	42694601	42694997	1.9180036385633388
20	42695119	42695618	1.8677520478563578
20	42695619	42695747	5.117276110761275
20	42697039	42697538	1.5708205666778612
20	42697539	42698038	1.1115831190494452
20	42743171	42743670	2.3459800613060904
20	42744054	42744553	2.064508149561066
20	42746894	42747393	2.633507306941149
20	42788007	42788506	1.2319639756208605
20	42788507	42789006	2.1592418996524323
20	42789007	42789297	1.5135390973753264
20	42806206	42806705	1.5802076523562298
20	42806706	42806862	0.9532192912380414
20	42814716	42815215	1.8614168354026124
20	42815216	42815715	2.919281391705215
20	42825329	42825828	1.9008412986222007
20	42825829	42826328	1.892664448388326
20	42826329	42826629	2.895132132952204
20	42831350	42831849	1.6717665932524943
20	42835270	42835769	1.5795289186193329
20	42875488	42875869	1.4992699708709252
20	42875870	42876369	2.207449340759733
20	42885542	42886041	1.7234367327629658
20	42886042	42886235	1.8487903234571075
20	42886766	42887265	2.580129505666978
20	42887266	42887497	3.3210382235938596
20	42891619	42892118	2.4836256710610765
20	42892834	42893333	2.217697928827527
20	42893334	42893449	2.0194933958374794
20	42907346	42907845	2.060563154575534
20	42907846	42908345	2.695092320366748
20	42934729	42935228	2.0187635170468377
20	42935229	42935728	2.1407394604926697
20	42935729	42936130	1.694077053567242
20	42939365	42939864	1.3273535844488835
20	42965547	42966046	2.013772998014487
20	42966047	42966308	2.3880252577248844
20	42969585	42970084	2.0456126689938166
20	42971766	42972265	2.249945756032435
20	42972266	42972399	40.509902563440015
20	42973652	42974151	1.7614325432357403
20	42979049	42979548	1.8200569552274555
20	42979549	42979682	4.7097385844184165
20	42984088	42984587	1.7430830312341783
20	43029628	43030127	2.336808386243991
20	43030128	43030377	2.452409888603291
20	43030943	43031442	1.455397975065468
20	43034447	43034946	1.763203914741165
20	43034947	43035122	36.925270522235685
20	43035770	43036269	2.1792749087199397
20	43042083	43042582	1.809911028998222
20	43042896	43043395	1.9003710586833544
20	43043396	43043552	1.5311233397637347
20	43046814	43047313	1.6898152015994305
20	43048110	43048609	1.7858408012102371
20	43048610	43048766	2.6136838509400575
20	43052407	43052906	1.9126062924575924
20	43052907	43053406	2.264349643992418
20	43056724	43057223	1.3229519763845503
20	43057224	43057377	1.940811599849161
20	43057912	43058411	2.3209956836659256
20	43058412	43058911	2.0502181919968243
20	43108374	43108873	1.5594418723682784
20	43108874	43109334	1.9881572408415606
20	43112726	43113225	1.840153218110622
20	43113226	43113420	2.2320824930291354
20	43114985	43115484	2.2631446529573642
20	43117653	43118152	1.851754801946415
20	43118153	43118652	1.9716635132928064
20	43128331	43128830	2.636055058510144
